file	mouse	day	tissue	VSG	Percent	RPKM	hit_VSG	pct_id_vs_query	pct_id_vs_match	match_VSG_length	assembled_VSG_length
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN65_c0_g1_i1_1_2_1247_RC_m3_D14_lear_S30_L001_R1_001	0.0329721293338	248.642403792	gnl|BL_ORD_ID|1455 Tb427VSG-1960 : GB Accession KC613426 : 1086nt : N-terminus partial : contig5882.	84.2570281124	96.5930018416	1086	1245
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN426_c0_g1_i1_1_1269_2403_m3_D14_lear_S30_L001_R1_001	0.00526229321872	39.6828855704	gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150	93.8271604938	72.5289706885	1467	1134
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN42_c0_g1_i1_1_124_1516_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|5186 Tbb1125VSG-4750 : Complete : 1392nt : contig PacBio-288	91.5229885057	91.5229885057	1392	1392
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN231_c0_g1_i3_1_70_1427_m3_D14_lear_S30_L001_R1_001	0.00942303865192	71.059013439	gnl|BL_ORD_ID|3180 Tbb1125VSG-1086 : N-terminus partial : 1464nt : contig PacBio-2485	96.9786293294	89.8907103825	1464	1357
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN51_c0_g1_i42_1_55_1289_m3_D14_lear_S30_L001_R1_001	0.00115684896182	8.72378316185	gnl|BL_ORD_ID|638 Tb427VSG-1094 : GB Accession KC612603 : 1446nt : N-terminus partial : contig998.	96.8395461912	82.6417704011	1446	1234
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN441_c0_g1_i1_1_454_1384_RC_m3_D14_lear_S30_L001_R1_001	0.00113772441745	8.57956521834	gnl|BL_ORD_ID|858 Tb427VSG-1319 : GB Accession KC612821 : 1299nt : N-terminus partial : contig3711.	83.1182795699	59.5073133179	1299	930
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN307_c0_g1_i1_1_113_1331_m3_D14_lear_S30_L001_R1_001	0.00165794257987	12.5025236992	gnl|BL_ORD_ID|616 Tb427VSG-1072 : GB Accession KC612581 : 1461nt : N-terminus partial : contig448.	95.4844006568	79.6030116359	1461	1218
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN40_c0_g1_i24_1_20_1340_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|2023 Tb427VSG-3235 : GB Accession KC611844 : 1110nt : Internal partial : contig7892.	71.4393939394	84.954954955	1110	1320
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN97_c0_g1_i5_1_37_1377_m3_D14_lear_S30_L001_R1_001	0.0142559253298	107.503749801	gnl|BL_ORD_ID|1009 Tb427VSG-1475 : GB Accession KC612973 : 1173nt : N-terminus partial : contig4249.	85.8208955224	98.0392156863	1173	1340
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN14_c0_g1_i1_1_63_1527_m3_D14_lear_S30_L001_R1_001	0.116425574046	877.963758444	gnl|BL_ORD_ID|2620 Tbb1125VSG-48 : Complete : 1419nt : MC : contig Illumina-386	12.0218579235	12.4031007752	1419	1464
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN4_c0_g1_i4_1_1529_2999_m3_D14_lear_S30_L001_R1_001	1.29227544651	9745.03254334	gnl|BL_ORD_ID|2798 Tbb1125VSG-239 : Complete : 1512nt : contig PacBio-269	100.0	97.2222222222	1512	1470
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN388_c0_g1_i4_1_38_1364_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|260 Tb427VSG-539 : GB Accession KC613666 : 1473nt : Complete but extended : contig3043.	86.8778280543	78.2077393075	1473	1326
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN29_c0_g1_i5_1_41_1499_m3_D14_lear_S30_L001_R1_001	0.0752724461811	567.628549807	gnl|BL_ORD_ID|2592 Tbb1125VSG-17 : Complete : 1458nt : MC : contig Illumina-796	99.0397805213	99.0397805213	1458	1458
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN5_c1_g1_i1_1_1_1340_RC_m3_D14_lear_S30_L001_R1_001	0.0509605607297	384.292933895	gnl|BL_ORD_ID|656 Tb427VSG-1112 : GB Accession KC612621 : 1440nt : N-terminus partial : contig6368.	94.7722180732	88.125	1440	1339
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN85_c0_g1_i16_1_2_1453_RC_m3_D14_lear_S30_L001_R1_001	0.0101975502724	76.8995956209	gnl|BL_ORD_ID|4052 Tbb1125VSG-2526 : Internal partial : 1416nt : contig PacBio-148	90.9028256375	93.1497175141	1416	1451
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN272_c0_g1_i1_1_0_1415_RC_m3_D14_lear_S30_L001_R1_001	0.0102998379755	77.6709458757	gnl|BL_ORD_ID|343 Tb427VSG-622 : GB Accession KC613748 : 1416nt : Complete : contig8815.	100.0	99.9293785311	1416	1415
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN577_c0_g1_i1_1_2_1125_RC_m3_D14_lear_S30_L001_R1_001	0.00112977697502	8.51963365708	gnl|BL_ORD_ID|143 Tb427VSG-421 : GB Accession KC613559 : 1539nt : Complete : contig3183.	86.731967943	63.2878492528	1539	1123
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN130_c0_g2_i8_1_73_1402_m3_D14_lear_S30_L001_R1_001	0.00481453646404	36.3063576346	gnl|BL_ORD_ID|2163 Tb427VSG-3381 : GB Accession KC611984 : 1053nt : Internal partial : contig5654.	62.9044394281	79.3922127255	1053	1329
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN17_c0_g1_i1_1_148_1606_m3_D14_lear_S30_L001_R1_001	0.382146245256	2881.75992696	gnl|BL_ORD_ID|297 Tb427VSG-576 : GB Accession KC613703 : 1461nt : Complete : contig4398.	89.5747599451	89.3908281999	1461	1458
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN178_c0_g2_i2_1_30_1500_m3_D14_lear_S30_L001_R1_001	0.0123055520284	92.796009786	gnl|BL_ORD_ID|836 Tb427VSG-1297 : GB Accession KC612800 : 1317nt : N-terminus partial : contig389.	84.3537414966	94.1533788914	1317	1470
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN27_c0_g1_i4_1_1370_2857_m3_D14_lear_S30_L001_R1_001	0.162446432657	1225.0064621	gnl|BL_ORD_ID|132 Tb427VSG-410 : GB Accession KC613549 : 1545nt : Complete : contig3855.	100.0	96.2459546926	1545	1487
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN567_c0_g1_i1_1_0_487_RC_m3_D14_lear_S30_L001_R1_001	0.00105103123425	7.92581303743	gnl|BL_ORD_ID|1832 Tb427VSG-3034 : GB Accession KC611652 : 1434nt : Internal partial : contig6639.	99.1786447639	33.6820083682	1434	487
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN24_c0_g2_i1_1_94_1427_m3_D14_lear_S30_L001_R1_001	0.431119231646	3251.06458829	gnl|BL_ORD_ID|1066 Tb427VSG-1535 : GB Accession KC613030 : 1119nt : N-terminus partial : contig3559.	72.1680420105	85.9696157283	1119	1333
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN211_c0_g1_i18_1_0_1334_RC_m3_D14_lear_S30_L001_R1_001	0.00766813206192	57.8252853849	gnl|BL_ORD_ID|1489 Tb427VSG-2011 : GB Accession KC611321 : 1449nt : C-terminus partial : contig6119.	89.2053973013	82.1256038647	1449	1334
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN391_c0_g1_i13_1_265_1549_RC_m3_D14_lear_S30_L001_R1_001	0.00254134723395	19.1642668486	gnl|BL_ORD_ID|1136 Tb427VSG-1613 : GB Accession KC613102 : 1041nt : N-terminus partial : contig3979.	79.0498442368	97.502401537	1041	1284
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN63_c0_g1_i41_1_43_1395_m3_D14_lear_S30_L001_R1_001	0.0116179689106	87.6109543263	gnl|BL_ORD_ID|32 Tb427VSG-309 : GB Accession KC613458 : 1530nt : Complete : contig5430.	96.7455621302	85.4901960784	1530	1352
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN354_c0_g1_i1_1_27_1041_m3_D14_lear_S30_L001_R1_001	0.000953397751329	7.18956019676	gnl|BL_ORD_ID|5112 Tbb1125VSG-4677 : Internal partial : 1431nt : contig PacBio-150	38.9546351085	27.6030747729	1431	1014
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN266_c0_g1_i1_1_59_924_m3_D14_lear_S30_L001_R1_001	0.00110054790334	8.29921760302	gnl|BL_ORD_ID|1193 Tb427VSG-1678 : GB Accession KC613162 : 987nt : N-terminus partial : contig7381.	98.8439306358	86.6261398176	987	865
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN564_c0_g1_i1_1_50_1526_m3_D14_lear_S30_L001_R1_001	0.00541656453938	40.8462436179	gnl|BL_ORD_ID|419 Tb427VSG-699 : GB Accession KC612450 : 1545nt : Complete almost : contig4274.	99.9322493225	95.4692556634	1545	1476
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN363_c0_g1_i1_1_1_1050_RC_m3_D14_lear_S30_L001_R1_001	0.0024560019743	18.5206793418	gnl|BL_ORD_ID|2726 Tbb1125VSG-165.1 : Complete : 1536nt : Duplicate : contig PacBio-2190	97.2354623451	66.40625	1536	1049
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN286_c0_g1_i7_1_1_1329_RC_m3_D14_lear_S30_L001_R1_001	0.00335508715507	25.3006691416	gnl|BL_ORD_ID|651 Tb427VSG-1107 : GB Accession KC612616 : 1440nt : N-terminus partial : contig2580.	98.1174698795	90.4861111111	1440	1328
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN365_c0_g1_i2_1_252_1458_RC_m3_D14_lear_S30_L001_R1_001	0.00571268174285	43.0792596457	gnl|BL_ORD_ID|979 Tb427VSG-1444 : GB Accession KC612944 : 1206nt : N-terminus partial : contig3654.	99.9170812604	99.9170812604	1206	1206
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN126_c0_g1_i5_1_1_1283_RC_m3_D14_lear_S30_L001_R1_001	0.00319910083856	24.1243783324	gnl|BL_ORD_ID|2970 Tbb1125VSG-418 : Complete : 1404nt : contig PacBio-2411	95.007800312	86.7521367521	1404	1282
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN395_c0_g1_i1_1_117_1436_m3_D14_lear_S30_L001_R1_001	0.00221493917654	16.7028278803	gnl|BL_ORD_ID|4094 Tbb1125VSG-2562 : Internal partial : 1317nt : contig PacBio-2195	88.7035633055	88.8382687927	1317	1319
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN436_c0_g1_i1_1_0_1340_RC_m3_D14_lear_S30_L001_R1_001	0.00704883644089	53.1551850613	gnl|BL_ORD_ID|3240 Tbb1125VSG-1144 : N-terminus partial : 1419nt : contig PacBio-225	98.1343283582	92.6708949965	1419	1340
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN176_c0_g1_i9_1_104_1040_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|5808 Tbb1125VSG-5421 : N-terminus partial : 936nt : contig PacBio-45	99.4658119658	99.4658119658	936	936
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN52_c0_g1_i6_1_55_1456_m3_D14_lear_S30_L001_R1_001	0.00387507424412	29.2218851012	gnl|BL_ORD_ID|37 Tb427VSG-314 : GB Accession KC613463 : 1635nt : Complete but extended : contig4956.	92.2912205567	79.0825688073	1635	1401
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN129_c0_g1_i9_1_42_1392_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|2844 Tbb1125VSG-287 : Complete : 1482nt : contig PacBio-242	100.0	91.0931174089	1482	1350
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN197_c0_g1_i1_1_90_1489_m3_D14_lear_S30_L001_R1_001	0.0196834636539	148.432746588	gnl|BL_ORD_ID|326 Tb427VSG-605 : GB Accession KC613732 : 1455nt : Complete : contig8322.	96.1401000715	92.439862543	1455	1399
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN215_c0_g1_i4_1_39_1437_m3_D14_lear_S30_L001_R1_001	0.00207355209045	15.6366296801	gnl|BL_ORD_ID|671 Tb427VSG-1128 : GB Accession KC612636 : 1431nt : N-terminus partial : contig7089.	76.7525035765	74.9825296995	1431	1398
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN130_c1_g1_i9_1_0_1487_RC_m3_D14_lear_S30_L001_R1_001	0.00685348842051	51.6820681488	gnl|BL_ORD_ID|4763 Tbb1125VSG-4036 : Complete : 1626nt : contig PacBio-257	98.2515131137	89.852398524	1626	1487
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN12_c0_g1_i1_1_56_1640_m3_D14_lear_S30_L001_R1_001	2.04829607848	15446.1744183	gnl|BL_ORD_ID|2472 Tb427VSG-3707 : GB Accession KC612299 : 867nt : Internal partial : contig2420.	50.2525252525	91.8108419839	867	1584
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN583_c0_g1_i1_1_121_1645_m3_D14_lear_S30_L001_R1_001	0.0319361851409	240.83036194	gnl|BL_ORD_ID|152 Tb427VSG-430 : GB Accession KC613568 : 1536nt : Complete : contig4041.	7.15223097113	7.09635416667	1536	1524
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN20_c0_g7_i1_1_41_1640_RC_m3_D14_lear_S30_L001_R1_001	0.0783420471292	590.776371129	gnl|BL_ORD_ID|3174 Tbb1125VSG-1081 : Complete : 1599nt : contig PacBio-195	95.4346466542	95.4346466542	1599	1599
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN256_c1_g1_i2_1_93_1011_m3_D14_lear_S30_L001_R1_001	0.0014069421766	10.6097328821	gnl|BL_ORD_ID|2265 Tb427VSG-3486 : GB Accession KC612088 : 1062nt : Internal partial : contig6162.	100.0	86.4406779661	1062	918
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN388_c0_g1_i14_1_38_1364_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|4821 Tbb1125VSG-4093 : Complete : 1443nt : contig PacBio-2283	85.2187028658	78.3090783091	1443	1326
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN234_c0_g1_i6_1_1_1357_RC_m3_D14_lear_S30_L001_R1_001	0.00104678719238	7.89380877219	gnl|BL_ORD_ID|2747 Tbb1125VSG-187 : Complete : 1542nt : contig PacBio-2247	94.3215339233	82.944228275	1542	1356
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN86_c0_g1_i4_1_202_1578_m3_D14_lear_S30_L001_R1_001	0.00561332949974	42.3300456566	gnl|BL_ORD_ID|4003 Tbb1125VSG-2103 : C-terminus partial : 1377nt : contig PacBio-203	73.6191860465	73.5657225853	1377	1376
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN442_c0_g1_i1_1_67_1559_m3_D14_lear_S30_L001_R1_001	0.0830484653157	626.267410222	gnl|BL_ORD_ID|190 Tb427VSG-469 : GB Accession KC613604 : 1512nt : Complete : contig2511.	97.5201072386	96.2301587302	1512	1492
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN36_c0_g1_i2_1_11_1490_RC_m3_D14_lear_S30_L001_R1_001	0.148966233971	1123.35245696	gnl|BL_ORD_ID|2848 Tbb1125VSG-291 : Complete : 1482nt : contig PacBio-2368	7.30223123732	7.28744939271	1482	1479
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN388_c0_g1_i19_1_38_1034_m3_D14_lear_S30_L001_R1_001	0.000716481655308	5.40297895976	gnl|BL_ORD_ID|1222 Tb427VSG-1709 : GB Accession KC613191 : 954nt : N-terminus partial : contig5061.	77.6104417671	81.0272536688	954	996
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN385_c0_g3_i1_1_0_1419_RC_m3_D14_lear_S30_L001_R1_001	0.00233146147618	17.5815210452	gnl|BL_ORD_ID|3295 Tbb1125VSG-1193 : N-terminus partial : 1386nt : contig PacBio-269	96.8287526427	99.1341991342	1386	1419
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN579_c0_g1_i1_1_10_1481_m3_D14_lear_S30_L001_R1_001	0.0950338169096	716.648792644	gnl|BL_ORD_ID|3369 Tbb1125VSG-1261 : N-terminus partial : 1314nt : contig PacBio-197	85.6560163154	95.8904109589	1314	1471
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN50_c0_g1_i1_1_80_1594_m3_D14_lear_S30_L001_R1_001	0.00432786660879	32.6363865072	gnl|BL_ORD_ID|68 Tb427VSG-346 : GB Accession KC613492 : 1584nt : Complete but extended : contig2122.	82.4966974901	78.851010101	1584	1514
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN245_c0_g1_i2_1_1_1433_RC_m3_D14_lear_S30_L001_R1_001	0.00238705546924	18.0007546328	gnl|BL_ORD_ID|3141 Tbb1125VSG-1052 : N-terminus partial : 1494nt : contig PacBio-225	100.0	95.8500669344	1494	1432
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN176_c0_g1_i28_1_104_1040_m3_D14_lear_S30_L001_R1_001	0.0018587496125	14.016806953	gnl|BL_ORD_ID|5808 Tbb1125VSG-5421 : N-terminus partial : 936nt : contig PacBio-45	91.452991453	91.452991453	936	936
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN143_c0_g2_i1_1_31_1438_m3_D14_lear_S30_L001_R1_001	0.00748468183159	56.4418895543	gnl|BL_ORD_ID|5951 Tbb1125VSG-5574 : Internal partial : 849nt : contig PacBio-2363	12.7221037669	21.0836277974	849	1407
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN172_c0_g1_i13_1_1_1037_RC_m3_D14_lear_S30_L001_R1_001	0.000640351155639	4.82887983962	gnl|BL_ORD_ID|2247 Tb427VSG-3468 : GB Accession KC612070 : 1191nt : Internal partial : contig7391.	95.3667953668	82.9554995802	1191	1036
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN30_c0_g1_i1_1_40_1504_m3_D14_lear_S30_L001_R1_001	0.221092251084	1667.25382559	gnl|BL_ORD_ID|288 Tb427VSG-567 : GB Accession KC613694 : 1464nt : Complete : contig6541.	99.9316939891	99.9316939891	1464	1464
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN122_c0_g1_i20_1_533_2017_m3_D14_lear_S30_L001_R1_001	0.00174287382875	13.1429891561	gnl|BL_ORD_ID|3935 Tbb1125VSG-2032 : C-terminus partial : 1332nt : contig PacBio-269	82.7493261456	92.1921921922	1332	1484
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN125_c0_g1_i7_1_56_1405_m3_D14_lear_S30_L001_R1_001	0.00615513694457	46.4158086387	gnl|BL_ORD_ID|2883 Tbb1125VSG-320 : Complete : 1470nt : contig PacBio-2361	96.3676797628	88.4353741497	1470	1349
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN338_c0_g1_i5_1_0_1366_RC_m3_D14_lear_S30_L001_R1_001	0.00175145609726	13.2077079327	gnl|BL_ORD_ID|842 Tb427VSG-1303 : GB Accession KC612805 : 1314nt : N-terminus partial : contig3806.	83.9677891654	87.2907153729	1314	1366
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN257_c0_g1_i25_1_54_1329_m3_D14_lear_S30_L001_R1_001	0.000418198855785	3.15363219988	gnl|BL_ORD_ID|3265 Tbb1125VSG-1165 : N-terminus partial : 1401nt : contig PacBio-213	48.6274509804	44.2541042113	1401	1275
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN5_c1_g1_i3_1_1_913_RC_m3_D14_lear_S30_L001_R1_001	0.0029490918762	22.2390639586	gnl|BL_ORD_ID|654 Tb427VSG-1110 : GB Accession KC612619 : 1440nt : N-terminus partial : contig5697.	94.0789473684	59.5833333333	1440	912
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN178_c0_g1_i6_1_74_1570_m3_D14_lear_S30_L001_R1_001	0.00630597476324	47.5532746919	gnl|BL_ORD_ID|5250 Tbb1125VSG-4811 : N-terminus partial : 1362nt : contig PacBio-309	86.6978609626	95.2276064611	1362	1496
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN396_c0_g1_i1_1_45_1440_m3_D14_lear_S30_L001_R1_001	0.00528062759148	39.8211448398	gnl|BL_ORD_ID|4000 Tbb1125VSG-2101 : C-terminus partial : 1425nt : contig PacBio-2560	96.4874551971	94.4561403509	1425	1395
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN34_c0_g2_i1_1_1763_3196_m3_D14_lear_S30_L001_R1_001	0.0611185387527	460.894115691	gnl|BL_ORD_ID|4841 Tbb1125VSG-4114 : N-terminus partial : 1542nt : contig PacBio-150	85.6245638521	79.5719844358	1542	1433
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN43_c0_g1_i4_1_94_1561_m3_D14_lear_S30_L001_R1_001	0.0609515213329	459.634639474	gnl|BL_ORD_ID|4250 Tbb1125VSG-2720 : Internal partial : 1092nt : contig PacBio-2190	64.2808452624	86.3553113553	1092	1467
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN304_c0_g1_i1_1_362_1382_RC_m3_D14_lear_S30_L001_R1_001	0.00194801521896	14.6899577447	gnl|BL_ORD_ID|5680 Tbb1125VSG-5279 : N-terminus partial : 1020nt : contig PacBio-216	99.6078431373	99.6078431373	1020	1020
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN20_c0_g1_i7_1_62_1688_m3_D14_lear_S30_L001_R1_001	0.218868050653	1650.4811587	gnl|BL_ORD_ID|4866 Tbb1125VSG-4139 : Internal partial : 1530nt : contig PacBio-214	12.3001230012	13.0718954248	1530	1626
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN25_c0_g2_i3_1_103_1651_m3_D14_lear_S30_L001_R1_001	0.00522394133386	39.3936744992	gnl|BL_ORD_ID|3812 Tbb1125VSG-1686 : Complete : 1566nt : contig PacBio-3049	98.5788113695	97.4457215837	1566	1548
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN38_c0_g1_i1_1_103_1557_m3_D14_lear_S30_L001_R1_001	0.112267735771	846.609553418	gnl|BL_ORD_ID|20 Tb427VSG-24 : GB Accession FJ798212 : 1509nt : Complete : contig4799.	92.1595598349	88.8005301524	1509	1454
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN77_c0_g1_i4_1_0_1477_RC_m3_D14_lear_S30_L001_R1_001	0.00700038704789	52.789828811	gnl|BL_ORD_ID|2894 Tbb1125VSG-332 : Complete : 1467nt : contig PacBio-2391	6.56736628301	6.612133606	1467	1477
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN330_c0_g1_i6_1_0_1468_RC_m3_D14_lear_S30_L001_R1_001	0.00429095334497	32.3580240589	gnl|BL_ORD_ID|1825 Tb427VSG-3027 : GB Accession KC611645 : 1413nt : Internal partial : contig3294.	90.1907356948	93.7013446568	1413	1468
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN574_c0_g1_i1_1_83_1517_m3_D14_lear_S30_L001_R1_001	0.80087110045	6039.35868163	gnl|BL_ORD_ID|4919 Tbb1125VSG-4193 : N-terminus partial : 1434nt : contig PacBio-2985	100.0	100.0	1434	1434
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN142_c0_g1_i10_1_0_538_RC_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|148 Tb427VSG-426 : GB Accession KC613564 : 1536nt : Complete but extended : contig1896.	66.1710037175	23.1770833333	1536	538
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN502_c0_g1_i1_1_51_1407_RC_m3_D14_lear_S30_L001_R1_001	0.00112997930111	8.52115939551	gnl|BL_ORD_ID|4189 Tbb1125VSG-2657 : Internal partial : 1191nt : contig PacBio-2378	76.0324483776	86.5659109992	1191	1356
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN20_c0_g6_i5_1_41_1607_RC_m3_D14_lear_S30_L001_R1_001	0.222147548381	1675.21180895	gnl|BL_ORD_ID|129 Tb427VSG-407 : GB Accession KC613546 : 1548nt : Complete : contig6295.	92.8480204342	93.9276485788	1548	1566
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN133_c0_g1_i6_1_70_1419_m3_D14_lear_S30_L001_R1_001	0.00474183296803	35.7581015049	gnl|BL_ORD_ID|2749 Tbb1125VSG-189 : Complete but atypical GPI site : 1542nt : contig PacBio-2361	100.0	87.4837872892	1542	1349
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN51_c0_g1_i36_1_55_1227_m3_D14_lear_S30_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|3058 Tbb1125VSG-509 : Complete : 1446nt : contig PacBio-2451	94.6245733788	76.694329184	1446	1172
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN209_c0_g1_i2_1_27_1127_m3_D14_lear_S30_L001_R1_001	0.00386771715991	29.1664054236	gnl|BL_ORD_ID|3390 Tbb1125VSG-1283 : N-terminus partial : 1290nt : contig Illumina-5910	91.5454545455	78.0620155039	1290	1100
m3_D14_lear_S30_L001_R1_001.fastq	m3	D14	lear	TRINITY_DN402_c0_g1_i1_1_100_1513_m3_D14_lear_S30_L001_R1_001	0.00246738067157	18.6064859518	gnl|BL_ORD_ID|3919 Tbb1125VSG-2012 : C-terminus partial : 1437nt : contig PacBio-2391	99.7876857749	98.121085595	1437	1413
